ts,code,description,lat,long,cost
1/20/15 19:35,3AF,Robbery - Street,39.3283,-76.68554,59000
1/21/15 0:02,3CF,Robbery - Commercial,39.29248,-76.5703,59000
1/21/15 1:00,3AJF,Robbery - Carjacking,39.3156,-76.60471,59000
1/21/15 9:00,4A,Agg. Assault,39.30317,-76.59538,59000
1/21/15 12:28,3GF,Robbery - Commercial,39.30164,-76.6073,59000
1/21/15 14:00,3CF,Robbery - Commercial,39.36616,-76.5495,59000
1/21/15 15:43,3CF,Robbery - Commercial,39.357,-76.70364,59000
1/21/15 16:30,3AJF,Robbery - Carjacking,39.32028,-76.68808,59000
1/21/15 18:00,3JF,Robbery - Residence,39.32233,-76.54014,59000
1/21/15 22:38,4A,Agg. Assault,39.31295,-76.66421,59000
1/22/15 0:08,3AJF,Robbery - Carjacking,39.34059,-76.5931,59000
1/22/15 3:40,3AF,Robbery - Street,39.31202,-76.60091,59000
1/22/15 15:50,3AF,Robbery - Street,39.30896,-76.67102,59000
1/22/15 18:25,4A,Agg. Assault,39.32832,-76.55722,59000
1/22/15 19:35,3CF,Robbery - Commercial,39.35133,-76.6955,59000
1/22/15 20:00,3AF,Robbery - Street,39.29078,-76.60226,59000
1/22/15 21:20,4A,Agg. Assault,39.35749,-76.55701,59000
1/22/15 22:36,9S,Shooting,39.34379,-76.60002,59000
1/23/15 0:15,3AJF,Robbery - Carjacking,39.29769,-76.6444,59000
1/23/15 14:35,9S,Shooting,39.28684,-76.65223,59000
1/23/15 14:36,4A,Agg. Assault,39.28684,-76.65223,59000
1/23/15 15:55,3JF,Robbery - Residence,39.3425,-76.68054,59000
1/23/15 16:31,3CF,Robbery - Commercial,39.29609,-76.56938,59000
1/23/15 16:57,3GF,Robbery - Commercial,39.35561,-76.70152,59000
1/23/15 17:50,3AF,Robbery - Street,39.29966,-76.58911,59000
1/23/15 18:13,3CF,Robbery - Commercial,39.31489,-76.67268,59000
1/23/15 18:13,3NF,Robbery - Street,39.31489,-76.67268,59000
1/23/15 18:43,3CF,Robbery - Commercial,39.295,-76.58485,59000
1/23/15 19:10,4A,Agg. Assault,39.3004,-76.5789,59000
1/23/15 19:10,9S,Shooting,39.3004,-76.5789,59000
1/23/15 20:46,3CF,Robbery - Commercial,39.291,-76.57465,59000
1/23/15 21:00,3AF,Robbery - Street,39.3173,-76.64994,59000
1/23/15 21:33,3JF,Robbery - Residence,39.35148,-76.67128,59000
1/24/15 1:01,3AF,Robbery - Street,39.30545,-76.64329,59000
1/24/15 5:56,3CF,Robbery - Commercial,39.27267,-76.67497,59000
1/24/15 7:12,3GF,Robbery - Commercial,39.34657,-76.56634,59000
1/24/15 14:27,3CF,Robbery - Commercial,39.34767,-76.69931,59000
1/24/15 20:34,4A,Agg. Assault,39.28417,-76.64774,59000
1/24/15 22:06,1F,Homicide,39.32665,-76.55822,441300
1/24/15 22:50,4A,Agg. Assault,39.36334,-76.70469,59000
1/25/15 9:35,3AF,Robbery - Street,39.29348,-76.65655,59000
1/25/15 19:15,3JF,Robbery - Residence,39.32073,-76.6861,59000
1/25/15 19:17,3CF,Robbery - Commercial,39.34241,-76.68272,59000
1/25/15 20:02,4A,Agg. Assault,39.28852,-76.53904,59000
1/25/15 20:02,4A,Agg. Assault,39.28852,-76.53904,59000
1/25/15 20:18,3AF,Robbery - Street,39.30339,-76.66803,59000
1/25/15 21:50,4A,Agg. Assault,39.3189,-76.55159,59000
1/25/15 23:30,3AF,Robbery - Street,39.2998,-76.6259,59000
1/26/15 0:17,3JF,Robbery - Residence,39.26091,-76.6452,59000
1/26/15 0:17,3JF,Robbery - Residence,39.26091,-76.6452,59000
1/26/15 10:52,4A,Agg. Assault,39.29512,-76.64916,59000
1/26/15 14:40,4A,Agg. Assault,39.34194,-76.60605,59000
1/26/15 14:40,4A,Agg. Assault,39.34194,-76.60605,59000
1/26/15 15:27,3AF,Robbery - Street,39.33413,-76.65596,59000
1/26/15 15:40,3AF,Robbery - Street,39.34807,-76.56982,59000
1/26/15 19:00,4A,Agg. Assault,39.28238,-76.65187,59000
1/26/15 20:33,3CF,Robbery - Commercial,39.32332,-76.57443,59000
1/26/15 20:52,4A,Agg. Assault,39.30089,-76.66355,59000
1/26/15 20:52,4A,Agg. Assault,39.30089,-76.66355,59000
1/26/15 20:56,9S,Shooting,39.29812,-76.66516,59000
1/26/15 20:56,9S,Shooting,39.29812,-76.66516,59000
1/26/15 21:38,1F,Homicide,39.30631,-76.63797,441300
1/26/15 22:30,4A,Agg. Assault,39.28408,-76.63859,59000
1/26/15 22:30,4A,Agg. Assault,39.28408,-76.63859,59000
1/27/15 0:06,3CF,Robbery - Commercial,39.28668,-76.56604,59000
1/27/15 4:30,3JF,Robbery - Residence,39.35075,-76.69467,59000
1/27/15 4:30,3JF,Robbery - Residence,39.35075,-76.69467,59000
1/27/15 19:05,4A,Agg. Assault,39.34731,-76.67841,59000
1/27/15 20:00,3CF,Robbery - Commercial,39.26157,-76.66657,59000
1/27/15 20:49,9S,Shooting,39.28926,-76.60228,59000
1/27/15 23:15,3CF,Robbery - Commercial,39.32314,-76.54903,59000
1/27/15 23:31,3CF,Robbery - Commercial,39.32075,-76.55303,59000
1/27/15 23:41,4A,Agg. Assault,39.23452,-76.59798,59000
1/27/15 23:41,9S,Shooting,39.23452,-76.59798,59000
1/28/15 0:20,3AF,Robbery - Street,39.30899,-76.67123,59000
1/28/15 0:20,3AF,Robbery - Street,39.30899,-76.67123,59000
1/28/15 11:49,9S,Shooting,39.34424,-76.6746,59000
1/28/15 13:10,1F,Homicide,39.31068,-76.65423,441300
1/28/15 15:32,3GF,Robbery - Commercial,39.23694,-76.60446,59000
1/28/15 15:39,3GF,Robbery - Commercial,39.2369,-76.61032,59000
1/28/15 16:02,3AF,Robbery - Street,39.2882,-76.61213,59000
1/28/15 22:42,3AF,Robbery - Street,39.31885,-76.62213,59000
1/29/15 0:30,4A,Agg. Assault,39.28965,-76.64256,59000
1/29/15 0:30,4A,Agg. Assault,39.28965,-76.64256,59000
1/29/15 3:30,3AF,Robbery - Street,39.35171,-76.5341,59000
1/29/15 10:53,4A,Agg. Assault,39.30392,-76.58548,59000
1/29/15 10:53,9S,Shooting,39.30392,-76.58548,59000
1/29/15 11:53,1F,Homicide,39.29594,-76.70954,441300
1/29/15 11:55,4A,Agg. Assault,39.28926,-76.60228,59000
1/29/15 13:28,4A,Agg. Assault,39.31105,-76.58542,59000
1/29/15 13:28,1F,Homicide,39.31105,-76.58542,441300
1/29/15 13:28,9S,Shooting,39.31105,-76.58542,59000
1/29/15 18:20,3AF,Robbery - Street,39.32386,-76.60857,59000
1/29/15 19:10,1F,Homicide,39.22558,-76.59158,441300
1/29/15 19:21,3GF,Robbery - Commercial,39.29164,-76.61729,59000
1/29/15 21:13,3AF,Robbery - Street,39.35746,-76.56914,59000
1/29/15 21:30,3AF,Robbery - Street,39.34471,-76.6051,59000
1/29/15 21:37,3CF,Robbery - Commercial,39.31019,-76.63894,59000
1/29/15 21:53,3AF,Robbery - Street,39.31199,-76.67495,59000
1/29/15 23:00,3AF,Robbery - Street,39.30476,-76.62103,59000
1/30/15 1:25,3AF,Robbery - Street,39.28777,-76.5872,59000
1/30/15 14:20,3CF,Robbery - Commercial,39.30476,-76.61034,59000
1/30/15 16:00,4A,Agg. Assault,39.34604,-76.5884,59000
1/30/15 18:33,3AF,Robbery - Street,39.26225,-76.6436,59000
1/30/15 18:33,3AF,Robbery - Street,39.26225,-76.6436,59000
1/30/15 19:30,4A,Agg. Assault,39.29594,-76.70954,59000
1/30/15 19:45,3AF,Robbery - Street,39.26839,-76.67742,59000
1/30/15 19:45,3AF,Robbery - Street,39.26839,-76.67742,59000
1/30/15 20:00,1F,Homicide,39.32246,-76.66573,441300
1/30/15 22:19,4A,Agg. Assault,39.28832,-76.65292,59000
1/30/15 22:19,9S,Shooting,39.28943,-76.65295,59000
1/30/15 22:30,3AF,Robbery - Street,39.34749,-76.56005,59000
1/31/15 13:00,4A,Agg. Assault,39.26102,-76.64201,59000
1/31/15 17:45,4A,Agg. Assault,39.33349,-76.54653,59000
1/31/15 23:00,1F,Homicide,39.32441,-76.54079,441300
1/31/15 23:54,4A,Agg. Assault,39.28836,-76.59587,59000
1/31/15 23:54,9S,Shooting,39.28836,-76.59587,59000
2/1/15 0:00,3AF,Robbery - Street,39.32739,-76.59492,59000
2/1/15 2:06,4A,Agg. Assault,39.36619,-76.58485,59000
2/1/15 12:48,3AF,Robbery - Street,39.35138,-76.60579,59000
2/1/15 14:00,4A,Agg. Assault,39.35184,-76.54657,59000
2/1/15 14:07,1F,Homicide,39.29844,-76.5738,441300
2/1/15 14:07,9S,Shooting,39.29844,-76.5738,59000
2/1/15 14:09,4A,Agg. Assault,39.29844,-76.5738,59000
2/1/15 15:50,1F,Homicide,39.34375,-76.694,441300
2/2/15 0:37,4A,Agg. Assault,39.29004,-76.63225,59000
2/2/15 1:08,9S,Shooting,39.29004,-76.63225,59000
2/2/15 5:39,4A,Agg. Assault,39.32932,-76.56242,59000
2/2/15 15:10,3AF,Robbery - Street,39.31583,-76.65508,59000
2/2/15 16:45,3AF,Robbery - Street,39.34601,-76.66873,59000
2/2/15 19:30,3CF,Robbery - Commercial,39.23401,-76.59477,59000
2/2/15 23:14,4A,Agg. Assault,39.28706,-76.55422,59000
2/3/15 1:15,3CF,Robbery - Commercial,39.30076,-76.61949,59000
2/3/15 13:20,3AF,Robbery - Street,39.29337,-76.60784,59000
2/3/15 13:45,3AF,Robbery - Street,39.35402,-76.60931,59000
2/3/15 20:45,3AF,Robbery - Street,39.31099,-76.6425,59000
2/3/15 20:58,3CF,Robbery - Commercial,39.28558,-76.63739,59000
2/3/15 23:40,3AF,Robbery - Street,39.36225,-76.59598,59000
2/3/15 23:40,3AF,Robbery - Street,39.36225,-76.59598,59000
2/4/15 0:01,3AF,Robbery - Street,39.28273,-76.70694,59000
2/4/15 1:35,3AF,Robbery - Street,39.2855,-76.69428,59000
2/4/15 2:00,3AF,Robbery - Street,39.27866,-76.67165,59000
2/4/15 2:25,3AJF,Robbery - Carjacking,39.31524,-76.59558,59000
2/4/15 13:16,3AF,Robbery - Street,39.31001,-76.61238,59000
2/4/15 13:16,3AF,Robbery - Street,39.31001,-76.61238,59000
2/5/15 0:03,4A,Agg. Assault,39.33349,-76.65802,59000
2/5/15 0:03,4A,Agg. Assault,39.33349,-76.65802,59000
2/5/15 0:08,4A,Agg. Assault,39.28706,-76.55645,59000
2/5/15 0:22,4A,Agg. Assault,39.30069,-76.65815,59000
2/5/15 14:20,4A,Agg. Assault,39.33052,-76.63116,59000
2/5/15 15:16,3CF,Robbery - Commercial,39.29153,-76.56478,59000
2/5/15 19:50,3AF,Robbery - Street,39.35434,-76.6807,59000
2/5/15 19:50,3AF,Robbery - Street,39.35434,-76.6807,59000
2/5/15 20:15,4A,Agg. Assault,39.34382,-76.67593,59000
2/5/15 20:29,3CF,Robbery - Commercial,39.25101,-76.64461,59000
2/5/15 23:46,3AF,Robbery - Street,39.33829,-76.5983,59000
2/5/15 23:46,3AF,Robbery - Street,39.33829,-76.5983,59000
2/5/15 23:46,3AF,Robbery - Street,39.33829,-76.5983,59000
2/6/15 21:11,3AF,Robbery - Street,39.33563,-76.66412,59000
2/7/15 0:15,3AF,Robbery - Street,39.27997,-76.69531,59000
2/7/15 6:04,4A,Agg. Assault,39.34514,-76.59947,59000
2/7/15 18:40,3AF,Robbery - Street,39.34055,-76.66717,59000
2/7/15 18:40,3AF,Robbery - Street,39.34055,-76.66717,59000
2/7/15 19:20,3AF,Robbery - Street,39.32347,-76.60947,59000
2/7/15 19:20,3AF,Robbery - Street,39.32347,-76.60947,59000
2/7/15 20:40,4A,Agg. Assault,39.30471,-76.66678,59000
2/8/15 23:59,4A,Agg. Assault,39.3606,-76.58009,59000
2/9/15 18:19,3AF,Robbery - Street,39.287,-76.63667,59000
2/9/15 18:25,4A,Agg. Assault,39.32315,-76.68183,59000
2/9/15 20:45,3AF,Robbery - Street,39.28219,-76.66298,59000
2/9/15 21:32,4A,Agg. Assault,39.29883,-76.61042,59000
2/9/15 21:32,4A,Agg. Assault,39.29883,-76.61042,59000
2/9/15 21:32,9S,Shooting,39.33235,-76.69861,59000
2/10/15 1:05,4A,Agg. Assault,39.32884,-76.68488,59000
2/10/15 4:10,3AJF,Robbery - Carjacking,39.34197,-76.54808,59000
2/10/15 14:25,3JF,Robbery - Residence,39.28311,-76.68108,59000
2/10/15 14:40,3CF,Robbery - Commercial,39.36394,-76.70179,59000
2/10/15 16:00,3AF,Robbery - Street,39.31816,-76.60928,59000
2/10/15 16:15,4A,Agg. Assault,39.23658,-76.60945,59000
2/10/15 16:15,4A,Agg. Assault,39.23658,-76.60945,59000
2/10/15 22:53,3AF,Robbery - Street,39.30502,-76.67244,59000
2/10/15 22:53,3AF,Robbery - Street,39.30502,-76.67244,59000
2/10/15 23:00,3AJF,Robbery - Carjacking,39.33983,-76.53203,59000
2/10/15 23:20,3CF,Robbery - Commercial,39.30021,-76.57264,59000
2/11/15 0:05,3CF,Robbery - Commercial,39.27567,-76.64166,59000
2/11/15 19:08,1F,Homicide,39.34332,-76.68028,441300
2/11/15 23:09,3AF,Robbery - Street,39.36241,-76.59547,59000
2/12/15 0:35,4A,Agg. Assault,39.3133,-76.64624,59000
2/12/15 0:38,9S,Shooting,39.3133,-76.64624,59000
2/12/15 1:01,1F,Homicide,39.28111,-76.68357,441300
2/12/15 13:36,4A,Agg. Assault,39.28572,-76.64997,59000
2/12/15 13:36,9S,Shooting,39.28625,-76.64861,59000
2/12/15 13:38,9S,Shooting,39.29592,-76.58428,59000
2/12/15 13:38,4A,Agg. Assault,39.29606,-76.58429,59000
2/12/15 18:30,4A,Agg. Assault,39.32661,-76.68255,59000
2/12/15 18:40,9S,Shooting,39.32661,-76.68255,59000
2/12/15 18:40,1F,Homicide,39.32661,-76.68255,441300
2/12/15 19:15,3CF,Robbery - Commercial,39.36257,-76.59516,59000
2/12/15 19:50,3AF,Robbery - Street,39.34229,-76.66503,59000
2/12/15 23:20,3AF,Robbery - Street,39.28661,-76.5558,59000
2/12/15 23:30,3CF,Robbery - Commercial,39.3061,-76.66563,59000
2/13/15 4:10,3AF,Robbery - Street,39.30204,-76.63285,59000
2/13/15 13:00,3AJF,Robbery - Carjacking,39.33067,-76.53242,59000
2/13/15 15:25,3AF,Robbery - Street,39.29696,-76.58293,59000
2/13/15 19:35,3AF,Robbery - Street,39.3175,-76.65162,59000
2/13/15 20:30,3AF,Robbery - Street,39.33365,-76.67058,59000
2/13/15 21:11,3AF,Robbery - Street,39.33365,-76.67058,59000
2/13/15 21:22,3CF,Robbery - Commercial,39.26449,-76.65493,59000
2/13/15 22:56,3CF,Robbery - Commercial,39.28938,-76.61967,59000
2/13/15 23:07,3AF,Robbery - Street,39.28787,-76.58879,59000
2/13/15 23:07,3AF,Robbery - Street,39.28787,-76.58879,59000
2/14/15 16:20,3CF,Robbery - Commercial,39.35212,-76.68401,59000
2/14/15 16:35,1F,Homicide,39.30757,-76.66212,441300
2/14/15 18:50,4A,Agg. Assault,39.29767,-76.58324,59000
2/14/15 18:50,3AF,Robbery - Street,39.34911,-76.67611,59000
2/14/15 21:20,4A,Agg. Assault,39.30447,-76.63833,59000
2/14/15 21:20,4A,Agg. Assault,39.30447,-76.63833,59000
2/14/15 21:20,3JF,Robbery - Residence,39.30447,-76.63833,59000
2/14/15 21:20,4A,Agg. Assault,39.30447,-76.63833,59000
2/15/15 13:44,3AF,Robbery - Street,39.32954,-76.68325,59000
2/15/15 13:44,3AF,Robbery - Street,39.32954,-76.68325,59000
2/15/15 17:50,3AF,Robbery - Street,39.30038,-76.5984,59000
2/15/15 17:50,3AF,Robbery - Street,39.30038,-76.5984,59000
2/15/15 17:50,3AF,Robbery - Street,39.30038,-76.5984,59000
2/15/15 20:09,3EF,Robbery - Commercial,39.30983,-76.70779,59000
2/16/15 1:55,3AF,Robbery - Street,39.28592,-76.57439,59000
2/16/15 1:55,3AF,Robbery - Street,39.28592,-76.57439,59000
2/16/15 17:11,3GF,Robbery - Commercial,39.35561,-76.70152,59000
2/16/15 19:18,3AF,Robbery - Street,39.3063,-76.66911,59000
2/16/15 19:18,9S,Shooting,39.31178,-76.66951,59000
2/17/15 18:00,4A,Agg. Assault,39.24913,-76.62947,59000
2/17/15 21:15,3GF,Robbery - Commercial,39.27513,-76.64235,59000
2/17/15 21:17,3AF,Robbery - Street,39.29282,-76.62114,59000
2/17/15 21:17,3AF,Robbery - Street,39.29282,-76.62114,59000
2/18/15 7:15,3AF,Robbery - Street,39.33972,-76.66656,59000
2/18/15 15:20,3AF,Robbery - Street,39.36733,-76.64928,59000
2/18/15 17:50,3AF,Robbery - Street,39.34378,-76.66009,59000
2/18/15 17:57,3CF,Robbery - Commercial,39.33227,-76.56007,59000
2/19/15 0:40,3GF,Robbery - Commercial,39.34716,-76.68944,59000
2/19/15 11:58,4A,Agg. Assault,39.3638,-76.59594,59000
2/19/15 11:58,9S,Shooting,39.3638,-76.59594,59000
2/19/15 22:10,3AF,Robbery - Street,39.29072,-76.56926,59000
2/20/15 20:07,9S,Shooting,39.31,-76.64318,59000
2/20/15 20:08,4A,Agg. Assault,39.31001,-76.6431,59000
2/20/15 20:30,3AF,Robbery - Street,39.30326,-76.59795,59000
2/21/15 0:04,3AF,Robbery - Street,39.28773,-76.56518,59000
2/21/15 0:18,4A,Agg. Assault,39.30035,-76.62663,59000
2/21/15 1:25,3AF,Robbery - Street,39.2854,-76.5405,59000
2/21/15 11:02,1F,Homicide,39.33633,-76.67928,441300
2/21/15 16:21,3AF,Robbery - Street,39.34673,-76.54652,59000
2/21/15 17:25,3AF,Robbery - Street,39.33438,-76.59526,59000
2/22/15 7:22,1F,Homicide,39.29924,-76.58165,441300
2/23/15 19:20,3AF,Robbery - Street,39.32333,-76.59936,59000
2/23/15 23:30,3EF,Robbery - Commercial,39.2812,-76.535,59000
2/23/15 23:30,3EF,Robbery - Commercial,39.2812,-76.535,59000
2/24/15 18:26,1F,Homicide,39.27984,-76.68964,441300
2/24/15 22:00,3AF,Robbery - Street,39.31006,-76.62992,59000
2/24/15 22:30,3AJF,Robbery - Carjacking,39.35445,-76.59196,59000
2/25/15 2:25,4A,Agg. Assault,39.34047,-76.58258,59000
2/25/15 21:25,3AF,Robbery - Street,39.32698,-76.68129,59000
2/25/15 22:47,9S,Shooting,39.35742,-76.58981,59000
2/25/15 22:47,1F,Homicide,39.35742,-76.58981,441300
2/26/15 2:00,4A,Agg. Assault,39.3134,-76.60313,59000
2/26/15 23:00,3AF,Robbery - Street,39.32901,-76.56443,59000
2/26/15 23:09,9S,Shooting,39.32873,-76.5628,59000
2/27/15 20:01,4A,Agg. Assault,39.32308,-76.57077,59000
2/27/15 20:37,4A,Agg. Assault,39.29447,-76.63206,59000
2/28/15 13:00,3AF,Robbery - Street,39.23187,-76.60376,59000
2/28/15 14:05,3CF,Robbery - Commercial,39.2924,-76.61959,59000
2/28/15 15:22,3AF,Robbery - Street,39.33051,-76.66606,59000
2/28/15 15:46,9S,Shooting,39.3435,-76.58798,59000
2/28/15 15:46,4A,Agg. Assault,39.3435,-76.58798,59000
2/28/15 15:46,4A,Agg. Assault,39.3435,-76.58798,59000
2/28/15 15:46,4A,Agg. Assault,39.3435,-76.58798,59000
2/28/15 15:46,9S,Shooting,39.3435,-76.58798,59000
2/28/15 15:46,9S,Shooting,39.3435,-76.58798,59000
2/28/15 15:46,1F,Homicide,39.3435,-76.58798,441300
2/28/15 17:27,3AF,Robbery - Street,39.33599,-76.68477,59000
3/1/15 7:00,4A,Agg. Assault,39.36205,-76.58585,59000
3/1/15 14:30,4A,Agg. Assault,39.28745,-76.54757,59000
3/1/15 14:30,3AF,Robbery - Street,39.28761,-76.53982,59000
3/1/15 23:35,4A,Agg. Assault,39.31202,-76.60091,59000
3/1/15 23:46,9S,Shooting,39.31181,-76.60248,59000
3/2/15 11:30,4A,Agg. Assault,39.32164,-76.54054,59000
3/2/15 15:00,4A,Agg. Assault,39.29603,-76.62138,59000
3/2/15 16:42,1F,Homicide,39.29908,-76.63878,441300
3/2/15 17:10,1F,Homicide,39.29121,-76.62861,441300
3/2/15 19:27,3AF,Robbery - Street,39.30859,-76.62807,59000
3/2/15 20:45,3AF,Robbery - Street,39.34964,-76.66968,59000
3/2/15 21:39,3AF,Robbery - Street,39.29545,-76.639,59000
3/3/15 3:05,3AF,Robbery - Street,39.31543,-76.6168,59000
3/3/15 3:05,3AF,Robbery - Street,39.31543,-76.6168,59000
3/3/15 8:15,4A,Agg. Assault,39.30644,-76.65306,59000
3/3/15 11:30,3AF,Robbery - Street,39.35696,-76.6906,59000
3/3/15 12:00,3CF,Robbery - Commercial,39.29349,-76.69299,59000
3/3/15 13:00,3AF,Robbery - Street,39.29329,-76.60634,59000
3/3/15 15:27,4A,Agg. Assault,39.31304,-76.65154,59000
3/3/15 15:27,9S,Shooting,39.31304,-76.65154,59000
3/3/15 17:00,1F,Homicide,39.34649,-76.60501,441300
3/3/15 21:00,3AF,Robbery - Street,39.31337,-76.63687,59000
3/4/15 7:10,3AJF,Robbery - Carjacking,39.31462,-76.62815,59000
3/4/15 23:00,3AF,Robbery - Street,39.34347,-76.53927,59000
3/4/15 23:50,3AF,Robbery - Street,39.33457,-76.70569,59000
3/5/15 0:40,3AF,Robbery - Street,39.354,-76.53451,59000
3/5/15 20:25,3AF,Robbery - Street,39.33116,-76.67033,59000
3/5/15 20:30,3AF,Robbery - Street,39.32984,-76.66867,59000
3/5/15 23:21,3AF,Robbery - Street,39.29298,-76.58623,59000
3/6/15 0:38,3AF,Robbery - Street,39.31071,-76.59442,59000
3/6/15 0:38,9S,Shooting,39.31071,-76.59442,59000
3/6/15 1:15,3AF,Robbery - Street,39.29266,-76.66324,59000
3/6/15 4:40,9S,Shooting,39.30428,-76.63568,59000
3/6/15 4:42,4A,Agg. Assault,39.30428,-76.63568,59000
3/6/15 7:18,3AF,Robbery - Street,39.3055,-76.64062,59000
3/6/15 15:20,3JF,Robbery - Residence,39.31274,-76.68194,59000
3/6/15 20:28,3CF,Robbery - Commercial,39.31947,-76.6559,59000
3/6/15 20:30,4A,Agg. Assault,39.22806,-76.59906,59000
3/6/15 21:00,3AF,Robbery - Street,39.31682,-76.65069,59000
3/6/15 22:40,3AF,Robbery - Street,39.29299,-76.62119,59000
3/6/15 22:40,3AF,Robbery - Street,39.29299,-76.62119,59000
3/7/15 3:15,3CF,Robbery - Commercial,39.31351,-76.61811,59000
3/7/15 14:28,3CF,Robbery - Commercial,39.35559,-76.55865,59000
3/7/15 14:28,3CF,Robbery - Commercial,39.35559,-76.55865,59000
3/7/15 14:28,3CF,Robbery - Commercial,39.35559,-76.55865,59000
3/7/15 14:50,4A,Agg. Assault,39.29703,-76.6757,59000
3/7/15 14:50,9S,Shooting,39.29703,-76.6757,59000
3/7/15 16:41,3CF,Robbery - Commercial,39.29873,-76.58574,59000
3/7/15 19:30,3AF,Robbery - Street,39.314,-76.66427,59000
3/7/15 19:30,3AF,Robbery - Street,39.314,-76.66427,59000
3/7/15 22:00,4A,Agg. Assault,39.31204,-76.6387,59000
3/7/15 22:00,9S,Shooting,39.31204,-76.6387,59000
3/7/15 22:00,3AF,Robbery - Street,39.35206,-76.5898,59000
3/8/15 0:41,4A,Agg. Assault,39.26243,-76.64463,59000
3/8/15 1:00,3CF,Robbery - Commercial,39.32536,-76.59265,59000
3/8/15 5:11,3CF,Robbery - Commercial,39.29443,-76.66356,59000
3/8/15 16:13,3GF,Robbery - Commercial,39.29305,-76.61964,59000
3/8/15 17:10,3CF,Robbery - Commercial,39.34767,-76.69931,59000
3/8/15 22:05,3JF,Robbery - Residence,39.29159,-76.63318,59000
3/8/15 22:05,3JF,Robbery - Residence,39.29159,-76.63318,59000
3/8/15 22:05,3JF,Robbery - Residence,39.29159,-76.63318,59000
3/8/15 23:15,4A,Agg. Assault,39.31602,-76.59522,59000
3/8/15 23:25,3AF,Robbery - Street,39.31282,-76.62894,59000
3/8/15 23:25,9S,Shooting,39.31512,-76.5994,59000
3/9/15 19:46,9S,Shooting,39.35058,-76.59636,59000
3/10/15 0:11,3JF,Robbery - Residence,39.31339,-76.61198,59000
3/10/15 10:30,3CF,Robbery - Commercial,39.32216,-76.57287,59000
3/10/15 16:53,4A,Agg. Assault,39.34047,-76.58258,59000
3/10/15 21:40,3AF,Robbery - Street,39.30691,-76.60956,59000
3/10/15 23:45,3AF,Robbery - Street,39.26118,-76.64184,59000
3/11/15 0:35,4A,Agg. Assault,39.31072,-76.59701,59000
3/11/15 3:30,3AJF,Robbery - Carjacking,39.30588,-76.63353,59000
3/11/15 19:43,4A,Agg. Assault,39.32314,-76.54903,59000
3/11/15 19:43,9S,Shooting,39.32314,-76.54903,59000
3/11/15 20:00,3JF,Robbery - Residence,39.33133,-76.651,59000
3/11/15 20:00,3AF,Robbery - Street,39.33932,-76.67844,59000
3/11/15 20:28,9S,Shooting,39.34217,-76.678,59000
3/11/15 21:30,3AF,Robbery - Street,39.31039,-76.64998,59000
3/11/15 23:20,3CF,Robbery - Commercial,39.25987,-76.53213,59000
3/12/15 0:58,3AJF,Robbery - Carjacking,39.3219,-76.59281,59000
3/12/15 1:25,3AJF,Robbery - Carjacking,39.3098,-76.57309,59000
3/12/15 3:34,3AF,Robbery - Street,39.29036,-76.62265,59000
3/12/15 4:45,3AF,Robbery - Street,39.32883,-76.56258,59000
3/12/15 6:33,1F,Homicide,39.33141,-76.53404,441300
3/12/15 13:23,3CF,Robbery - Commercial,39.25377,-76.65422,59000
3/12/15 13:48,4A,Agg. Assault,39.23058,-76.60165,59000
3/12/15 14:23,4A,Agg. Assault,39.29692,-76.70791,59000
3/12/15 14:33,9S,Shooting,39.29692,-76.70791,59000
3/12/15 14:44,3CF,Robbery - Commercial,39.29045,-76.62021,59000
3/12/15 17:35,3AF,Robbery - Street,39.30459,-76.61443,59000
3/12/15 20:30,3AF,Robbery - Street,39.3422,-76.65851,59000
3/13/15 0:15,3AF,Robbery - Street,39.25902,-76.53164,59000
3/13/15 1:27,3JF,Robbery - Residence,39.28531,-76.69215,59000
3/13/15 17:00,4A,Agg. Assault,39.35207,-76.6098,59000
3/13/15 17:02,9S,Shooting,39.35207,-76.6098,59000
3/13/15 19:00,4A,Agg. Assault,39.32177,-76.57199,59000
3/13/15 22:55,4A,Agg. Assault,39.30801,-76.60072,59000
3/13/15 22:55,9S,Shooting,39.30801,-76.60072,59000
3/14/15 11:37,3GF,Robbery - Commercial,39.33124,-76.63498,59000
3/14/15 16:20,3CF,Robbery - Commercial,39.2851,-76.58879,59000
3/14/15 22:50,3JF,Robbery - Residence,39.31509,-76.64765,59000
3/14/15 22:50,4A,Agg. Assault,39.31509,-76.64765,59000
3/14/15 23:15,3GF,Robbery - Commercial,39.33786,-76.63648,59000
3/15/15 0:10,3CF,Robbery - Commercial,39.33102,-76.63387,59000
3/15/15 0:48,3AJF,Robbery - Carjacking,39.32923,-76.66694,59000
3/15/15 15:10,4A,Agg. Assault,39.26172,-76.6469,59000
3/15/15 15:10,3JF,Robbery - Residence,39.26172,-76.6469,59000
3/15/15 15:10,9S,Shooting,39.26172,-76.6469,59000
3/15/15 17:30,9S,Shooting,39.33975,-76.68305,59000
3/15/15 18:06,4A,Agg. Assault,39.33975,-76.68305,59000
3/15/15 20:00,3AJF,Robbery - Carjacking,39.30535,-76.70579,59000
3/15/15 23:30,3AF,Robbery - Street,39.32138,-76.59339,59000
3/16/15 5:37,4A,Agg. Assault,39.29653,-76.58621,59000
3/16/15 6:40,3AF,Robbery - Street,39.32017,-76.6503,59000
3/16/15 8:15,3AF,Robbery - Street,39.28335,-76.6339,59000
